OpenTime,Open,High,Low,Close,Volume
1759587300000,122425.17,122459.98,122362.25,122381.63,0.36035
1759587600000,122381.63,122381.64,122340.08,122340.08,0.27423
1759587900000,122340.09,122340.09,122292.43,122313.56,0.37235
1759588200000,122313.55,122313.56,122281.18,122292.43,0.3385
1759588500000,122292.44,122292.44,122244.1,122260.0,0.28842
1759588800000,122260.01,122292.22,122245.16,122245.16,1.7931
1759589100000,122245.17,122245.17,122164.7,122180.81,0.33738
1759589400000,122180.81,122180.81,122033.07,122033.07,1.76906
1759589700000,122086.19,122086.19,122000.0,122000.0,1.17722
1759590000000,122000.01,122109.26,121890.04,122039.97,3.53932
1759590300000,122039.97,122114.29,122000.97,122057.0,3.90609
1759590600000,122056.99,122056.99,121920.06,121920.06,4.42
1759590900000,121902.71,121971.48,121850.0,121920.0,1.33121
1759591200000,121920.0,121920.0,121764.26,121765.48,0.91069
1759591500000,121765.48,122163.74,121699.98,121709.44,1.64177
1759591800000,121709.43,121841.44,121709.43,121732.91,3.16029
1759592100000,121732.92,121827.19,121722.28,121798.02,1.46439
1759592400000,121798.03,121898.39,121798.02,121894.35,0.98633
1759592700000,121894.36,121994.81,121894.35,121982.71,0.88839
1759593000000,121982.7,122012.08,121910.52,121910.52,0.51725
1759593300000,121885.65,121885.65,119572.08,121784.32,3.44056
1759593600000,121784.31,121943.79,121784.31,121927.93,2.94385
1759593900000,121928.37,121964.95,121877.2,121877.2,1.05277
1759594200000,121877.2,121910.0,121625.49,121625.49,1.09199
1759594500000,121625.5,121720.01,121625.49,121686.11,2.94159
1759594800000,121686.12,121686.12,120214.71,121242.0,1.3722
1759595100000,121611.0,121741.0,121611.0,121663.92,0.50563
1759595400000,121663.91,121862.35,121663.91,121862.35,0.91104
1759595700000,121862.35,121900.0,121774.0,121825.05,0.35437
1759596000000,121825.06,121841.77,121746.38,121832.99,0.52516
1759596300000,121833.0,121833.0,121654.08,121654.09,0.45058
1759596600000,121654.09,121684.02,121629.0,121684.01,0.319
1759596900000,121694.08,121710.0,121622.98,121710.0,0.37642
1759597200000,121709.99,121804.3,121660.57,121787.24,0.59324
1759597500000,121780.0,121846.0,121780.0,121832.21,0.32027
1759597800000,121832.22,121832.22,121779.82,121779.82,0.07
1759598100000,121779.82,121807.55,121748.31,121756.99,0.81881
1759598400000,121756.99,121783.2,121742.95,121763.01,0.16878
1759598700000,121763.0,121862.34,121763.0,121846.52,0.39351
1759599000000,121846.52,121910.24,121811.1,121843.71,1.56889
1759599300000,121825.37,121825.38,121745.81,121745.82,0.26464
1759599600000,121745.81,121784.45,121678.33,121718.89,0.48282
1759599900000,121718.89,121731.84,121678.34,121678.34,1.27912
1759600200000,121678.35,121701.43,121669.22,121693.32,0.56169
1759600500000,121693.33,121736.54,121693.32,121736.53,0.27888
1759600800000,121736.53,121821.98,121733.21,121799.24,2.49341
1759601100000,121799.24,121829.69,121791.81,121798.09,28.59815
1759601400000,121798.1,121811.99,25000.0,121704.12,10.05215
1759601700000,121704.13,121760.48,121700.19,121711.01,0.48534
1759602000000,121711.01,121742.89,121702.32,121737.56,0.70901
1759602300000,121737.57,121737.57,121732.1,121732.1,0.62386
1759602600000,121732.11,121732.11,121681.46,121693.33,0.6547
1759602900000,121693.33,121693.33,121612.95,121641.99,0.35313
1759603200000,121642.0,121677.83,121631.5,121677.82,1.64529
1759603500000,121677.83,121677.83,121623.74,121629.02,1.27153
1759603800000,121629.03,121629.03,121595.42,121595.42,2.97236
1759604100000,121595.42,121595.43,121518.21,121559.83,0.33961
1759604400000,121559.83,121665.98,121559.83,121665.98,2.57409
1759604700000,121665.97,121669.0,121640.0,121668.99,0.36005
1759605000000,121669.0,121800.98,121668.99,121800.97,0.13161
1759605300000,121800.97,121800.98,121754.01,121754.01,0.25006
1759605600000,121754.02,121866.87,121754.01,121849.42,0.27425
1759605900000,121849.43,121865.9,121840.81,121840.81,0.24485
1759606200000,121840.81,121876.37,121826.01,121876.36,0.21902
1759606500000,121876.37,121905.0,121855.79,121904.99,1.28143
1759606800000,121904.99,121949.9,121887.87,121887.87,1.55528
1759607100000,121887.87,121887.88,121881.0,121881.01,0.15859
1759607400000,121881.0,121930.0,121881.0,121929.99,0.15449
1759607700000,121930.0,121944.3,121929.99,121944.29,0.28568
1759608000000,121944.3,122041.98,121898.22,121898.22,1.53074
1759608300000,121898.22,121973.26,121897.46,121919.79,3.6302
1759608600000,121919.79,121947.81,121919.79,121939.96,0.31404
1759608900000,121939.97,122034.39,121939.96,121985.5,3.59923
1759609200000,121985.5,122036.68,121985.49,122036.67,2.07197
1759609500000,122036.67,122057.28,122022.2,122057.27,0.25182
1759609800000,122057.28,122057.28,121995.18,121995.18,0.85522
1759610100000,121995.19,122044.23,121986.29,122044.23,0.23203
1759610400000,122044.23,122044.23,122022.99,122029.47,1.31878
1759610700000,122029.48,122061.83,121993.36,121993.36,0.53256
1759611000000,121993.36,121993.37,121903.03,121940.5,0.45868
1759611300000,121940.51,121971.03,121824.12,121824.12,0.29013
1759611600000,121888.83,121958.94,121824.12,121958.94,0.32772
1759611900000,121958.93,121968.8,121952.49,121968.79,0.42845
1759612200000,121968.79,122142.0,121968.79,122142.0,0.90396
1759612500000,122141.99,122205.78,121824.12,122196.95,0.69664
1759612800000,122196.95,122236.69,122196.94,122236.68,0.57819
1759613100000,122236.69,122327.33,122236.68,122327.32,0.47148
1759613400000,122327.32,122327.33,122306.0,122322.03,0.57772
1759613700000,122322.03,122329.0,122236.66,122258.61,0.14849
1759614000000,122258.62,122347.55,122048.66,122319.71,1.63762
1759614300000,122319.72,122319.72,122188.88,122188.88,0.33049
1759614600000,122188.88,122188.89,122188.88,122188.88,0.10483
1759614900000,122188.88,122190.68,122188.88,122190.67,0.21244
1759615200000,122190.67,122230.8,122174.33,122174.33,0.36239
1759615500000,122150.91,122207.08,122139.98,122178.62,0.29785
1759615800000,122178.62,122195.86,122156.14,122195.85,0.29582
1759616100000,122195.86,122195.86,122195.85,122195.86,0.07691
1759616400000,122195.86,122196.0,122194.62,122195.99,0.07256
1759616700000,122196.0,122275.02,122195.99,122234.24,0.25933
1759617000000,122234.25,122359.21,122234.24,122359.21,0.13832
1759617300000,122363.23,122363.23,122278.0,122278.0,1.35925
1759617600000,122278.01,122292.44,122278.0,122292.43,1.10063
1759617900000,122292.43,122334.0,122292.43,122334.0,0.06561
1759618200000,122334.0,122334.0,122214.78,122242.68,0.13802
1759618500000,122242.68,122304.83,122242.68,122287.19,0.40374
1759618800000,122287.19,122287.2,122242.76,122250.07,0.2
1759619100000,122250.07,122272.95,122250.07,122272.95,0.19606
1759619400000,122272.94,122292.44,122256.0,122256.0,0.38511
1759619700000,122256.0,122256.01,122230.0,122230.0,0.08565
1759620000000,122230.01,122230.01,122214.0,122214.01,0.05266
1759620300000,122214.0,122214.01,122214.0,122214.01,0.0423
1759620600000,122214.01,122401.42,122214.0,122299.99,1.3255
1759620900000,122300.0,122300.0,122273.02,122300.0,0.07206
1759621200000,122299.99,122340.0,122299.99,122339.99,1.1228
1759621500000,122340.0,122410.0,122339.99,122380.61,0.26325
1759621800000,122380.61,122380.61,122347.56,122347.56,1.10838
1759622100000,122347.57,122379.99,122347.56,122379.98,0.05677
1759622400000,122379.99,122410.0,122325.03,122325.04,0.95077
1759622700000,122325.03,122325.04,122280.03,122280.04,0.73311
1759623000000,122280.03,122280.04,122253.3,122253.31,0.08079
1759623300000,122253.3,122323.8,122253.3,122302.09,0.36987
1759623600000,122302.1,122383.43,122302.09,122383.42,0.13143
1759623900000,122383.43,122404.02,122361.05,122404.02,1.21449
1759624200000,122404.01,122404.02,122321.73,122353.53,1.42842
1759624500000,122353.53,122353.54,122335.6,122335.6,0.11092
1759624800000,122335.6,122339.19,122271.33,122271.34,0.2679
1759625100000,122271.33,122271.34,122266.59,122266.59,0.07574
1759625400000,122246.01,122246.01,122159.28,122169.13,1.299
1759625700000,122169.12,122185.02,122162.77,122162.77,1.05597
1759626000000,122157.71,122238.42,122157.7,122238.42,0.21135
1759626300000,122238.42,122275.93,122238.41,122275.92,0.26881
1759626600000,122275.93,122306.53,122275.92,122306.53,0.08777
1759626900000,122306.53,122306.53,122051.83,122244.41,0.33137
1759627200000,122229.53,122258.44,122137.96,122253.87,0.30786
1759627500000,122253.87,122306.53,122196.94,122248.0,1.4207
1759627800000,122248.01,122292.44,122248.0,122286.65,0.3739
1759628100000,122286.65,122349.44,122283.63,122349.43,0.33818
1759628400000,122349.43,122410.0,122349.43,122409.99,0.16882
1759628700000,122390.98,122390.98,122324.36,122359.99,0.63217
1759629000000,122359.99,122398.83,122359.99,122371.04,0.63351
1759629300000,122371.04,122375.0,122371.04,122374.99,0.12726
1759629600000,122375.0,122379.79,122342.0,122351.99,1.41777
1759629900000,122352.0,122376.49,122351.99,122376.49,0.44458
1759630200000,122376.48,122398.83,122376.48,122398.82,0.32989
1759630500000,122398.82,122398.83,122378.51,122378.51,0.37301
1759630800000,122378.51,122425.01,122378.51,122416.37,0.47488
1759631100000,122416.38,122762.47,122416.37,122762.47,1.77584
1759631400000,122762.46,124185.5,122762.46,124182.85,3.06008
1759631700000,124182.84,124271.95,123823.38,123823.38,1.72961
1759632000000,123823.39,123823.39,123400.0,123654.92,2.092
1759632300000,123654.93,123958.2,123654.92,123786.83,0.36293
1759632600000,123786.82,123820.56,123537.27,123722.14,0.57602
1759632900000,123722.13,124121.97,123722.13,124120.76,1.3213
1759633200000,124120.77,124129.25,123846.06,124037.91,0.75804
1759633500000,124037.92,124059.01,123907.09,123970.0,0.52693
1759633800000,123970.0,123978.13,123648.47,123668.57,0.33749
1759634100000,123668.58,123688.0,123400.0,123480.76,0.46517
1759634400000,123480.75,123680.0,123395.67,123594.04,1.53026
1759634700000,123594.05,123799.98,123594.04,123744.25,0.56172
1759635000000,123744.26,124051.18,123744.25,124037.38,0.58545
1759635300000,124037.38,124162.03,123977.82,124048.44,0.50522
1759635600000,124048.45,124049.97,123911.63,124018.0,0.63615
1759635900000,124018.01,124119.28,123961.0,123981.92,0.39655
1759636200000,123981.91,123988.14,123841.11,123841.11,0.51025
1759636500000,123841.11,123855.71,123749.9,123814.0,0.57026
1759636800000,123814.01,124065.84,123776.22,124065.83,0.22391
1759637100000,124065.84,124065.84,123702.18,123922.81,0.47426
1759637400000,123922.8,123922.8,123744.68,123901.31,0.46455
1759637700000,123901.3,124265.96,123641.38,123961.29,0.47257
1759638000000,123961.28,124032.77,123961.28,123993.28,0.2689
1759638300000,123993.28,124061.94,123993.0,124019.25,0.3202
1759638600000,124019.25,124071.47,123993.0,124052.9,0.75629
1759638900000,124052.91,124278.01,124052.9,124257.54,0.48274
1759639200000,124257.54,124400.01,124185.8,124270.0,0.81729
1759639500000,124269.99,126581.99,124269.99,125369.16,3.56012
1759639800000,125369.17,125582.41,125340.11,125385.86,0.70874
1759640100000,125385.85,125385.86,125173.34,125187.99,0.81938
1759640400000,125187.98,125417.78,125187.98,125417.77,0.49673
1759640700000,125417.78,125417.78,124889.56,125006.27,1.10086
1759641000000,125006.28,125240.55,124914.57,125178.95,1.90768
1759641300000,125178.96,125211.84,124928.64,125087.0,0.37652
1759641600000,125086.99,125167.2,125010.91,125167.2,0.51222
1759641900000,125167.19,125374.0,125167.19,125373.99,0.85805
1759642200000,125389.69,125392.0,125210.0,125253.87,0.83096
1759642500000,125253.88,125344.63,124500.0,125250.0,0.53416
1759642800000,125249.99,130884.2,125116.61,130884.2,0.70946
1759643100000,125206.43,125704.21,125020.0,125130.95,0.57369
1759643400000,125130.95,125130.95,124976.57,124995.1,1.28914
1759643700000,124995.11,125127.99,124962.42,125127.98,0.58421
1759644000000,125127.99,125225.54,125127.72,125174.94,0.60362
1759644300000,125151.82,125194.09,125114.01,125194.09,0.76554
1759644600000,125194.08,125196.01,124971.57,125085.49,0.6186
1759644900000,125085.49,125085.49,124927.52,124958.56,0.27189
1759645200000,124958.57,124967.02,124805.34,124815.97,0.45073
1759645500000,124815.96,125023.58,124640.54,124640.54,1.02061
1759645800000,124978.19,125035.38,124640.54,124952.56,0.71157
1759646100000,124952.57,124952.57,124848.06,124851.41,0.48016
1759646400000,124851.42,125070.48,124851.41,125070.47,0.52499
1759646700000,125070.47,125186.0,125008.22,125185.99,1.70386
1759647000000,125185.99,125200.01,124968.92,125070.0,1.42754
1759647300000,125069.99,125078.95,125013.57,125013.57,0.21892
1759647600000,125013.58,125013.58,124853.0,124917.99,0.48385
1759647900000,124918.0,125070.0,124827.82,125052.61,0.43973
1759648200000,125052.61,125052.61,124912.68,125033.34,2.64629
1759648500000,125033.34,125149.55,121986.87,125006.88,2.07186
1759648800000,125006.87,125133.09,124895.96,124919.0,0.71222
1759649100000,124919.0,124936.64,121737.05,124851.73,2.52913
1759649400000,124766.01,124848.25,124698.1,124716.56,0.27759
1759649700000,124716.57,124733.37,124651.17,124733.36,0.32456
1759650000000,124733.37,124769.12,124688.0,124688.01,0.29102
1759650300000,124688.0,124794.66,124688.0,124794.66,0.38525
1759650600000,124794.65,124918.48,124768.0,124877.31,0.4845
1759650900000,124877.3,124929.18,124700.0,124700.0,0.28868
1759651200000,124700.01,124782.02,124585.49,124616.35,0.43126
1759651500000,124616.35,125002.75,123851.81,124771.27,0.35621
1759651800000,124812.87,124812.88,124647.23,124647.24,0.26219
1759652100000,124647.23,124700.12,124647.23,124652.5,0.33324
1759652400000,124652.51,124815.97,124652.5,124815.96,0.27972
1759652700000,124808.98,124838.37,124710.0,124740.0,0.42588
1759653000000,124739.99,124740.0,124647.03,124647.04,0.42074
1759653300000,124625.0,124765.58,124610.33,124755.33,0.44216
1759653600000,124755.34,124755.34,124676.02,124702.05,0.30483
1759653900000,124702.05,124702.05,124594.97,124673.91,0.52988
1759654200000,124673.91,124691.87,124618.45,124691.86,1.2061
1759654500000,124691.87,124691.87,124570.63,124595.99,0.6335
1759654800000,124596.0,124665.37,124575.24,124632.4,0.79604
1759655100000,124639.91,124639.91,124371.16,124573.72,0.87462
1759655400000,124573.73,124573.73,124473.37,124473.37,0.2863
1759655700000,124395.44,124457.08,124340.0,124360.19,1.3325
1759656000000,124360.2,124426.2,124246.84,124411.78,0.35117
1759656300000,124411.78,124411.79,123996.4,123996.41,1.70112
1759656600000,123996.41,123996.41,123373.08,123607.71,3.0156
1759656900000,123607.72,123650.0,123184.0,123184.01,1.00359
1759657200000,123184.0,123240.01,122895.55,123045.73,0.48847
1759657500000,123045.72,123230.0,122878.0,123229.99,1.83849
1759657800000,123230.0,123230.0,123017.73,123162.84,0.44182
1759658100000,123162.85,123197.01,123009.12,123014.24,0.44231
1759658400000,123014.23,123071.07,122618.13,122625.51,0.32667
1759658700000,122625.52,122847.08,122625.51,122691.37,1.4801
1759659000000,122691.38,122902.0,122572.73,122842.1,0.42301
1759659300000,122842.09,124041.93,122820.56,122969.99,0.65169
1759659600000,122970.0,123113.04,122969.99,123049.53,0.25338
1759659900000,123049.52,123049.53,122974.96,122994.78,0.4152
1759660200000,122994.77,122994.78,121704.15,122736.84,0.79557
1759660500000,122728.55,122869.0,122680.11,122812.38,0.99123
1759660800000,122812.39,122842.45,122805.0,122816.66,0.53259
1759661100000,122816.65,123061.5,122816.65,123057.62,0.62649
1759661400000,123057.62,123088.73,122950.0,122964.01,0.23003
1759661700000,122964.0,123102.9,122964.0,123028.0,0.96645
1759662000000,123028.01,123241.5,123017.99,123193.98,0.42786
1759662300000,123185.29,123185.29,122961.67,122961.68,0.28795
1759662600000,122961.67,123053.65,122852.83,122852.84,0.44927
1759662900000,122852.83,123056.33,122852.83,123056.32,0.42961
1759663200000,123056.33,123262.02,123013.85,123262.02,0.69339
1759663500000,123262.01,123420.26,123262.01,123375.3,0.88771
1759663800000,123375.29,123375.3,123200.51,123228.89,0.39148
1759664100000,123228.88,123299.99,123198.63,123255.94,0.50811
1759664400000,123255.93,123356.36,123242.0,123356.35,0.32576
1759664700000,123356.35,123410.0,121735.96,123409.99,0.60528
1759665000000,123409.99,123497.65,123370.78,123497.64,0.51169
1759665300000,123497.65,123522.32,123464.64,123464.64,0.28854
1759665600000,123464.64,123464.65,123127.64,123131.31,1.3368
1759665900000,123131.31,123153.05,122964.23,122973.99,0.27502
1759666200000,122974.0,123149.98,122973.99,123149.98,0.47352
1759666500000,123149.97,123250.25,123070.55,123250.24,0.50131
1759666800000,123250.24,123250.25,123197.53,123228.35,0.25995
1759667100000,123228.34,124234.1,123125.29,123125.91,4.03691
1759667400000,123125.9,123196.13,123123.0,123149.28,0.61601
1759667700000,123140.67,123191.82,122972.34,122972.35,0.80957
1759668000000,122972.34,123097.7,122972.34,123064.01,0.23092
1759668300000,123064.01,123160.3,123055.06,123160.29,1.58147
1759668600000,123160.3,123234.35,123160.29,123160.31,0.24771
1759668900000,123160.3,123214.86,123074.71,123085.88,0.39531
1759669200000,123085.89,123218.01,123070.46,123218.01,4.51831
1759669500000,123218.01,123243.83,123167.98,123243.82,2.8647
1759669800000,123243.83,123325.78,123225.9,123246.87,3.26894
1759670100000,123246.88,123268.86,123222.0,123244.75,0.64875
1759670400000,123244.76,123271.19,123166.14,123243.21,1.54519
1759670700000,123243.2,123326.04,123243.2,123297.34,0.23257
1759671000000,123297.35,123300.0,123215.56,123300.0,1.30291
1759671300000,123300.0,123358.83,123265.54,123345.04,2.90222
1759671600000,123345.05,123345.05,30000.0,123266.49,2.7869
1759671900000,123268.33,123281.67,123236.91,123261.19,1.73166
1759672200000,123261.2,123261.2,123099.74,123124.08,1.20397
1759672500000,123124.09,123161.41,123118.88,123160.0,0.65838
1759672800000,123160.01,123294.87,123160.0,123258.16,0.84526
1759673100000,123258.15,123282.64,123244.95,123282.63,1.32183
1759673400000,123282.64,123339.42,123277.79,123277.79,0.44548
1759673700000,123277.79,123286.87,123137.48,123195.46,0.50478
1759674000000,123195.47,123196.01,123144.0,123196.01,0.44352
1759674300000,123196.01,123241.52,123165.59,123206.53,0.2475
1759674600000,123206.53,123228.95,30000.0,123140.0,1.75067
1759674900000,123140.0,123141.01,123024.5,123036.01,0.24751
1759675200000,123036.01,123058.11,122784.23,122889.89,0.31068
1759675500000,122889.9,122994.04,122834.56,122893.79,0.40221
1759675800000,122893.78,122977.53,122893.78,122945.07,1.32737
1759676100000,122945.06,123061.64,122945.06,123035.0,1.14599
1759676400000,123035.0,123035.0,122137.72,122926.1,1.59703
1759676700000,122926.11,122963.44,122830.0,122840.0,0.46094
1759677000000,122840.0,122944.2,122839.99,122944.19,1.342
1759677300000,122944.2,123010.0,122944.19,123010.0,0.33525
1759677600000,123009.99,123010.0,122919.71,122926.0,0.26234
1759677900000,122926.01,122989.0,122871.77,122891.99,1.53813
1759678200000,122891.99,122907.06,122814.57,122814.57,0.35008
1759678500000,122814.58,122814.58,122701.47,122757.4,1.87707
1759678800000,122757.41,122804.33,122757.4,122772.65,0.27508
1759679100000,122772.65,122804.57,122725.82,122789.12,2.6026
1759679400000,122789.12,122849.99,122789.12,122805.55,1.26363
1759679700000,122805.54,122850.0,122787.87,122803.17,2.5356
1759680000000,122803.18,122855.84,122790.92,122844.59,1.54144
1759680300000,122844.58,123088.83,122844.58,123088.83,1.58103
1759680600000,123088.82,123104.2,123031.15,123069.99,0.99907
1759680900000,123070.0,123090.0,123002.52,123059.99,0.47563
1759681200000,123060.0,123060.0,122995.93,122995.93,2.25754
1759681500000,122995.92,122996.24,122952.3,122952.3,0.60963
1759681800000,122952.31,122971.78,122913.97,122969.73,0.68199
1759682100000,122969.72,123072.7,122949.84,123060.48,0.59578
1759682400000,123060.49,123072.64,123010.32,123016.47,0.40674
1759682700000,123016.48,123019.29,122678.75,122710.0,0.59097
1759683000000,122709.99,122967.03,122415.86,122934.48,2.00667
1759683300000,122934.48,123324.21,122934.48,123265.55,1.90766
1759683600000,123265.56,123464.0,123265.55,123401.66,0.4839
1759683900000,123401.65,123433.92,123267.15,123273.49,0.42551
1759684200000,123273.48,123273.49,123184.05,123214.0,0.47638
1759684500000,123214.01,123462.22,123214.0,123241.46,0.28023
1759684800000,123241.46,123241.46,123173.33,123200.51,1.41992
1759685100000,123200.5,123200.5,123160.3,123190.92,1.26109
1759685400000,123190.91,123190.91,123013.56,123013.57,0.49438
1759685700000,123013.56,123058.84,122900.21,123037.01,0.33014
1759686000000,123037.01,123124.55,122956.2,123124.54,1.41009
1759686300000,123124.55,123124.55,122704.77,123090.31,0.51905
1759686600000,123090.3,123090.31,122993.36,123031.67,1.27647
1759686900000,123031.67,123068.76,122973.0,123057.05,1.26497
1759687200000,123057.04,123840.64,123054.48,123080.02,2.3561
1759687500000,123080.02,123129.92,98000.2,122957.68,4.63971
1759687800000,122957.68,123308.08,122860.79,122990.0,0.82428
1759688100000,122990.0,123040.0,122978.02,123028.0,1.48797
1759688400000,123028.0,123040.24,122894.57,122976.52,0.40029
1759688700000,122976.52,123076.4,122976.51,123055.06,2.34624
1759689000000,123055.07,123273.0,122993.38,123160.29,0.6316
1759689300000,123160.3,123220.3,123020.0,123020.0,1.53153
1759689600000,123020.01,123020.01,30000.0,123001.35,1.42143
1759689900000,123001.36,123020.64,122987.68,123020.64,0.28688
1759690200000,123020.63,123096.0,123020.63,123040.01,0.20909
1759690500000,123040.01,123040.01,120434.79,123011.75,1.22007
1759690800000,123011.75,123026.0,122970.47,122970.47,0.33075
1759691100000,122970.47,122970.47,122791.52,122824.57,0.59804
1759691400000,122824.56,123273.0,122618.11,122776.85,1.33379
1759691700000,122776.85,122776.86,122691.86,122709.03,0.26275
1759692000000,122709.03,123308.08,122694.85,122938.0,1.0069
1759692300000,122937.99,122938.0,122827.05,122827.06,0.38381
1759692600000,122827.05,122878.01,122786.9,122878.01,0.64579
1759692900000,122878.01,122879.86,122697.68,122772.18,0.49387
1759693200000,122772.17,122800.0,122749.11,122749.77,5.53152
1759693500000,122749.77,122749.77,122566.92,122645.48,1.635
1759693800000,122645.48,122645.49,122523.29,122601.26,1.05631
1759694100000,122601.27,122629.64,122525.56,122598.26,0.75247
1759694400000,122598.25,122714.5,98000.2,122714.49,8.48075
1759694700000,122714.5,122714.5,122542.0,122661.0,0.47168
1759695000000,122660.99,122759.96,122649.0,122696.64,0.86289
1759695300000,122696.65,122771.48,122634.5,122730.11,0.747
1759695600000,122730.12,122737.09,122662.25,122670.96,0.77801
1759695900000,122670.95,122698.0,122670.95,122697.99,0.28837
1759696200000,122697.99,122886.52,122697.99,122861.4,0.52521
1759696500000,122861.4,123027.15,122861.4,123027.15,1.50428
1759696800000,123027.15,123308.08,122326.93,122933.03,1.44792
1759697100000,122933.04,122979.44,122852.22,122852.22,0.52115
1759697400000,122852.23,122886.0,122847.57,122880.53,0.21545
1759697700000,122880.53,122880.53,122739.34,122739.34,0.35959
1759698000000,122739.34,122739.35,122686.34,122686.34,0.50946
1759698300000,122686.34,122686.35,122517.58,122559.99,0.2576
1759698600000,122560.0,122619.11,122549.74,122619.11,0.2304
1759698900000,122619.1,122693.17,122587.99,122693.17,1.38859
1759699200000,122693.16,122789.15,122693.16,122768.36,0.31161
1759699500000,122768.37,122768.37,122681.26,122681.27,0.48466
1759699800000,122680.91,122680.91,122600.21,122600.21,0.38786
1759700100000,122600.22,122931.69,122489.85,122576.57,0.72242
1759700400000,122576.58,122881.54,122576.57,122669.21,0.34572
1759700700000,122669.21,122704.87,122643.36,122704.87,0.34607
1759701000000,122704.86,122766.0,122704.86,122739.35,0.33204
1759701300000,122739.35,122739.35,122689.08,122729.99,0.28497
1759701600000,122730.0,123054.3,122729.99,123047.75,1.38446
1759701900000,123047.74,123108.11,122953.22,122953.23,0.36687
1759702200000,122953.23,122953.23,122847.7,122919.81,0.23881
1759702500000,122919.8,123000.0,122912.99,123000.0,0.5455
1759702800000,122999.99,123250.0,122999.99,123250.0,2.3869
1759703100000,123250.0,123278.76,123142.22,123142.22,0.70936
1759703400000,123142.23,123161.98,123040.0,123087.51,1.63483
1759703700000,123087.5,123308.08,123070.13,123137.14,1.46261
1759704000000,123137.14,123142.21,123118.07,123137.19,1.70429
1759704300000,123137.2,123137.2,123087.6,123108.41,0.50259
1759704600000,123108.41,123148.0,123080.04,123147.99,0.46876
1759704900000,123148.0,123308.08,123147.99,123237.41,0.68493
1759705200000,123237.4,123317.94,123219.62,123299.09,1.36235
1759705500000,123299.09,123470.0,123299.09,123445.2,0.59144
1759705800000,123445.2,123476.02,123403.76,123476.01,0.62967
1759706100000,123476.02,123500.0,123405.09,123441.25,0.39225
1759706400000,123441.25,123477.18,123411.54,123411.54,0.48481
1759706700000,123411.55,123462.68,123349.98,123462.67,0.64974
1759707000000,123462.67,123524.46,123462.67,123497.14,0.71102
1759707300000,123497.14,123504.06,123497.13,123504.05,0.32552
1759707600000,123504.06,123512.94,123457.06,123509.63,0.47968
1759707900000,123509.64,123509.64,123499.57,123504.76,0.35412
1759708200000,123504.75,123504.76,123445.33,123468.0,0.3307
1759708500000,123468.0,123492.0,123442.94,123469.07,0.30661
1759708800000,123469.07,123499.0,122705.36,123340.91,1.43069
1759709100000,123340.91,123374.9,123288.0,123301.46,0.70307
1759709400000,123301.46,123514.74,123275.58,123514.0,1.51317
1759709700000,123514.01,124303.04,123514.0,124303.03,0.49365
1759710000000,124303.04,124318.43,123832.8,123929.62,2.23335
1759710300000,123929.63,124012.93,123541.11,123643.83,3.29026
1759710600000,123643.82,124000.7,123639.34,123796.13,0.72179
1759710900000,123796.14,123853.64,123467.38,123467.38,0.35397
1759711200000,123467.38,124067.09,123467.38,123704.15,1.3776
1759711500000,123704.16,123704.16,123514.99,123545.02,0.51192
1759711800000,123545.01,123545.02,123159.48,123159.48,0.64224
1759712100000,123159.49,123373.96,123088.88,123347.29,1.36464
1759712400000,123347.29,123404.89,123218.34,123362.71,0.53759
1759712700000,123362.71,123632.75,123362.71,123482.09,0.56414
1759713000000,123482.09,123575.52,123482.08,123486.86,0.35315
1759713300000,123486.87,123566.59,123334.06,123566.59,2.06151
1759713600000,123566.59,123887.99,123566.58,123887.98,0.6381
1759713900000,123887.99,123988.0,123796.46,123841.36,1.14295
1759714200000,123841.35,124107.4,123841.35,124002.23,1.21354
1759714500000,124021.23,124205.57,123918.0,123984.23,1.00283
1759714800000,123984.24,124058.0,123750.0,123857.53,1.29828
1759715100000,123857.52,124137.3,123802.12,123974.26,0.40561
1759715400000,123974.25,124034.62,123960.07,123988.9,0.33519
1759715700000,123988.89,124045.41,123977.51,124035.32,0.65006
1759716000000,124035.33,124220.55,123871.04,123871.05,0.71214
1759716300000,123871.04,123963.74,123867.62,123868.99,0.46931
1759716600000,123868.98,123947.91,123816.99,123865.14,0.5133
1759716900000,123865.15,123899.97,123845.01,123870.82,0.26349
1759717200000,123870.82,124074.43,123830.25,123970.0,0.50664
1759717500000,123970.0,123970.01,123857.15,123857.15,1.60272
1759717800000,123857.15,123926.02,123553.49,123590.78,0.70786
1759718100000,123590.79,123616.08,123497.1,123593.22,0.51533
1759718400000,123593.21,123859.77,123593.21,123839.08,1.49394
1759718700000,123839.08,124219.07,123839.07,124179.42,0.61649
1759719000000,124126.0,124179.42,123963.74,124002.23,0.61025
1759719300000,124002.23,124048.26,123991.78,124002.22,0.40759
1759719600000,124002.23,124108.06,124002.22,124006.22,0.52718
1759719900000,124006.22,124089.85,123979.61,123998.12,0.35158
1759720200000,123998.12,124031.01,123949.15,124002.57,0.49493
1759720500000,124002.58,124045.65,123896.98,123949.98,0.45057
1759720800000,123949.98,123974.66,123880.4,123880.4,0.29708
1759721100000,123880.4,123987.47,123880.4,123910.58,0.35165
1759721400000,123910.59,123988.0,123910.58,123944.94,0.48398
1759721700000,123944.95,124179.42,123870.0,123975.44,0.3478
1759722000000,123975.45,123975.45,123868.86,123893.57,0.46569
1759722300000,123893.57,123893.58,123742.64,123785.12,1.72538
